Name,Membership,Category,Description,Address,City,Province,telp1,telp2,telp3
Forte Indonesia,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              Forte Indonesia adalah satu perusahaan dan merek terkemuka di Indonesia terutama di perdagangan material industri dan konstruksi. Produk produk bermerek Forte sudah beredar di seluruh Indonesia, melalui agen2, toko besi dan tehnik, material bangunan dan langsung ke customer pemakai. Forte produk termasuk bahan bahan seperti besi, stainless steel, galvanis, alumunium, timah. Produk Forte telah menjadi sangat dikenal setelah beredarnya barang seperti kawat loket galvanis, plat grating, kawat sling, pipa stainless, plat lobang, plat expanded metal, kawat duri silet, timah hitam, dan banyak lagi produk unggulan lainnya. Forte sangat dikenal dengan produk dengan kualitas tinggi namun dengan harga yang sangat bersaing. Dalam mendukung berkembanya pembangunan di Indonesia yang begitu pesatnya, Merek Forte ini berdedar dan berkembang begitu cepat dan pesat. Produk bangunan unggulan kami seperti kawat loket galvanis, plat grating, plat lobang, plat expanded metal, kawat duri silet, dan produk unggulan industri kami seperti kawat saringan mesh, plat lobang, plat stainless, plat alumunium sangatlah dikenal qualitasnya. Seiring dengan pembangunan yang tak pernah berhenti, bersamaan dengan meningkatnya perindustrian di Indonesia, merek Forte akan terus meningkatkan sayap distribusinya dan tak pernah berhenti menciptakan produk produk unggulan lainnya. Forte Indonesia akan terus berusaha menjadi yang terbaik dalam memenuhi kebutuhan material industry dan konstruksi Indonesia            ","
              CV.Sumber Makmur ,Gedung Metro Glodok ,Jl Blustru No 15-16 Patokan: Samping polsek Tamansari.            ",Jakarta Barat,DKI Jakarta,+81 29-016-2615,None,None
WPC Wood Indonesia,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
Wpc Wood Indonesia merupakan perusahaan produksi kayu WPC (Wood Plastic Composite) Terbesar dan Termurah di Indonesia dengan penjualan dalam dan luar negeri.Banyak kayu wpc yang beredar di pasaran Tapi produk kami menjamin kualitas produk lebih unggul dari yang lain.Karena selain komposisi bahan yang sesuai dengan standar produk, juga dibantu oleh team produksi yang berpengalaman dibidangnya.sehingga begitu detail dan teliti pada saat proses cetak produksi hingga finishing guna memberikan mutu dan kualitas lebih terjaga.Dan kami lebih mengutamakan kualitas produk dan mengedepankan pelayanan yang sangat ramah terhadap costumer, agar kami lebih dikenal dan dicintai oleh anda semua baik lokal maupun internasional.
 
Wpc Wood Indonesia secara bertahap dan terus menerus berusaha meningkatkan pelayanan produk maupun jasa yang selama ini dijalani guna menarik kepercayaan masyarakat luas.Dalam persaingan pasar global telah mendorong kami untuk tetap berkomitmen dalam memberikan produk dan jasa yang kompetitif dalam hal kualitas, harga, dan layanan secara tepat waktu dan terbaik. Sehingga komitmen kami tersebut dapat dirasakan secara langsung oleh para customer kami khususnya Anda.Kami siap membantu anda dalam menyediakan berbagai layanan dan produk yang dibutuhkan untuk ruangan anda, baik rumah, hotel, apartement, dll.
 
Wpc Wood Indonesia telah menyelesaikan lebih dari ribuan proyek besar dan kecil yang tersebar di seluruh wilayah Indonesia, Proyek-proyek ini mencakup beragam sektor, mulai dari perumahan, perkantoran, hotel, apartement, restoran, rumah sakit, properti, dan lainnya baik dari instansi pemerintah, swasta, maupun perorangan.Beragamnya proyek yang sudah kami kerjakan, membuktikan banyaknya kepercayaan dari para klien kami terhadap reputasi perusahaan yang dikenal dapat diandalkan, senantiasa memberikan yang terbaik, dan yang terutama, fokus pada ketepatan waktu untuk menyelesaikan proyek dengan kualitas tinggi demi kepuasan klien.
 
Wpc Wood Indonesia memiliki Tenaga pemasangan yang professional di sektor pemasangan kayu wpc, dengan peralatan material  yang lengkap serta dukungan dari SDM  para personal yang telah memiliki pengalaman dalam bidangnya masing – masing selama bertahun-tahun.Kami memiliki Sumber Daya Manusia yang di dukung oleh para profesional yang memenuhi syarat dengan pengalaman luas serta keahlian tinggi, baik sebagai Tenaga Ahli, Staff Administrasi dan karyawan di lapangan.Kami memberikan pelayanan dengan kualitas terbaik, prioritas kami utamakan dan sales service yang memuaskan dengan penawaran harga kompetitif.
 
Tim teknis kami yang dibantu oleh tenaga-tenaga profesional yang menjadi salah satu kekuatan kami untuk memberikan pelayanan terbaik dengan kualitas terbaik dan tentunya terus mengikuti trend terkini untuk hasil estetika yang indah di mata Anda.Kami juga satu-satunya yang memberikan jasa pemasangan yang tentunya mengutamakan safety atau keamanan dan kenyamanan untuk Anda.
 
Kami semua para team mulai dari divisi marketing hingga teknisi sangat menghargai kepercayaan yang anda berikan kepada kami, sehingga besar rasa tanggung jawab kami untuk menangani project yang anda berikan baik project besar maupun kecil.
 
Info Lebih Lanjut Silahkan Kunjungi dan Hubungi :
WPC Wood Indonesia
Jln. Daan Mogot Km.2 No.119Ruko Aldiron Blok A17-18 ( 300m dari RS. Royal Taruma)Jakarta Barat - Indonesia
 
Telepon          : (021) 292.00.969 (Hunting)
Fax                : (021) 2933.5997
Hp   / WA       : 085.888.656548 / 0812.8777.5848
Website          : www.wpcwoodindonesia.com
Ym / Mail        : wpcwood@yahoo.com
Kami tidak mengatakan bahwa kami yang terbaik, tetapi merekalah yang mengatakannya ","
              Jalan Daan mogot km2 no.119 Ruko Aldiron Blok A 17-18 (300meter dari Rs. Royal Taruma)Grogol-Jakarta Barat             ",Jakarta Barat,DKI Jakarta,+62 858-8865-6548,None,None
Laris Loh 77,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              Toko Laris Loh 77 kami menjual alat perkakas, alat safety, menerima pembelian grosir partai besar maupun eceran dengan harga bersaing.            ","
              Mega Glodok Kemayoran, Lantai GF Blok C8 No.3, jalan Angkasa            ",Jakarta,DKI Jakarta,+62 813-1123-7661,None,None
BAJA INDO PRIMA,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
Selamat Datang di Website Toko Baja Indo Prima. Kami merupakan perusahaan yang berdiri sejak 2000 bergerak dalam industri Flange, Baut, Expanded Metal, Pipa, Reducer, Plat. Kami berada di Gedung Mega Glodok Kemayoran Jl. Angkasa Lt. GF No. A3-7.Temukan berbagai produk terbaik kami (Alat teknik, Flange, Fitting Besi, Pipa Besi, Valve, Plate Besi) dengan kualitas dan harga jual terbaik yang bisa Anda dapatkan.
Untuk Pemesanan Hubungi : 
Baja Indo Prima
Gedung Mega Glodok Kemayoran 
Jl. Angkasa Lt. GF No. A3-7.
No Tlp : 02129135969
HP : 081332630614
HP : 082225493941 ","
              Mega Glodok Kemayoran, Lantai GF Blok A 3 No 7 , Jl. Angkasa Kav. B6 - Jakarta PusatNo Tlp : 02129135969HP : 081332630614HP : 082225493941            ",Jakarta Pusat,DKI Jakarta,+62 813-3263-0614,None,None
Gemilang Sejahtera Utama,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"

Bintang Atap
Berpengalaman Melayani Pengadaan Dan Pemasangan Genteng Berbagai Jenis Dan Merk, Mengerjakan Pemasangan Baik Di Dalam Kota Maupun Di Luar Kota (Daerah) Dengan Harga Yang Wajar Dan Servis Yang Bersahabat. 
Bintang Atap
1. Menjual Genteng Shingle Bitumen Dengan Berbagai Merk Seperti : 

CTI ,
CANA,
Tamko
Tegola (Tegola Standard, Top Shingle, Ecoroof),
Celotex/Certainteed, Firescreen, Landmark 
Gaf
Titan
Malarkey
Dakota
Iko Marathon 20,Iko Cambridge 30, 
Owens Corning

Selain Itu Kami Juga Menjual2 . Atap Bitumen Gelombang 

Onduline


Onduvilla

3 . Genteng Keramik

Genteng Keramik Kanmuri Milenio


Kanmuri Espanica,

Genteng Keramik Kanmuri Full Flat


4 . Genteng Beton 

CP ( Cengkareng Permai)
Cisangkan Victoria ( Multiline, Pine, Slate, Classic)
Monier Centurion, Elabana, Excell,

5. Genteng Metal

Superdeck,
Spandek,
Trimdeck,
Genteng Metal Admaroof,
Decrabond/Versabond,
Gerrad, Admaroof,
Primaroof
Maharoof
Multiroof
Sakuraroof
Rainbow,

6.Atap Metal 

METAL LONGSPAN ZINCALUME
ALUMINIUM Spandek
Trimdek
Kliplok
Superdek
Supergalum
Lysaght
Fumira Alsun GSR Embossed Kulit Jeruk
Cahayadek
Pesonadek
Utomodek
Majadek
Union
Oberon
Fancy

7.ATAP ASBES GELOMBANG DAN BENTUK GENTENG Super Semen

Harflek
Mini Harflek
Harflek Genteng
Sirap Striaflek ( Ujung Runcing, Ujung Kotak)

8. Insulasi9. ATAP FIBER SEMEN 

KMEW,
NATIONAL,
KUBOTA
Versaboard

10. ATAP ASBES GELOMBANG DAN BENTUK GENTENG Super Djabesmen 

Djabes Gelombang Besar
Kalsiboard

JASA PEMASANGAN
Jasa Pemasangan dengan banyak team teknisi berpengalaman puluhan tahun.Semoga pengalaman kami dapat membantu Anda dalam memilih bahan bangunan yang berkualitas dengan harga yang kompetitif.Terima Kasih. Best Regards, 
TLP / WA : 081212643290 
WEB : www.bintangatap.com ","
              Palem Ganda Asri 1 Cileduk Tanggerang            ",Jakarta Selatan,DKI Jakarta,081212643290,None,None
Virindo Steel,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
PT. VIRIYA MAHA INDOTAMA PERKASA Distributor Stainless Steel & Alluminium PlateKami menyediakan material stainless steel Grade 201,304,430 & 316L dan Alluminium PlateSTAINLESS STEEL- Plat Stainless Lembaran- Plat Stainless Coil- Plat Warna Stainless- Plat Bordes Stainless - Plat Lubang Stainless- Siku Stainless- AS Stainless- Hollo Stainless- Pipa Ornament Stainless- Pipa Schedule StainlessALLUMINIUM- Plate Alluminium Lembaran- Plete Alluminium Coil- Plate Bordes AlluminiumVIRINDO PERKASA PT. VIRIYA MAHA INDOTAMA PERKASA Kawasan PerGudangan BIZPARK Pulo Gadung Blok A5 No. 35 Jl. Raya Bekasi KM 21,5 Rawa Terate Cakung Jakarta Timur. 13920http://virindo.comCall/WA   (082122370361) (081519536367)            ","
              Kawasan PerGudangan BIZPARK Pulo Gadung Blok A5 No. 35 Jl. Raya Bekasi KM 21,5 Rawa Terate Cakung Jakarta Timur            ",Jakarta Timur,DKI Jakarta,+62 821-2237-0361,None,None
Sumber Filtech Mandiri,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              Sumbermas Jaya Filter bergerak dalam bidang produk penyaringan dan Alat-Alat Teknik untuk mesin-mesin industri . Kami Menjual SBB: - Wire Mesh S/ S & Plat Lobang- Mesh Plastic ( Nylon & Polyester)- Housing & Filter Cartridge- Kertas Filter- Kain Filter- Bag & Pocket Filter- Saringan Set- Saringan Cor Logam- Karpet Tahan Panas, dll- Filter Press- Plat Lobang- Filter- Filter Udara- Filter AC- Filter Air- Kawat Nyamuk- Saringan Uwap(+62 813 8380 9302)Sumber Mas Jaya FilterEmail: sumbermasjayafilter@gmail.com            ","
              Jakarta Barat            ",Jakarta,DKI Jakarta,+62 813-8380-9302,None,None
Mitra Glodok,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
kami merupakan perusahaan yang berdiri sejak tahun 1988, bergerak dalam ditribusi kebutuhan keran air, valve dan pipa sambungan di bidang divisi Air, Minyak bumi dan Gas alam, kami berpengalamanan dalam menyediakan barang sesuai dengan spesifikasi yang dibutuhkan sebagai berikut:

Divisi Instrumentasi:

Brand sebagai berikut : SWAGELOK, WHITEY, CAJON, SNOTRIK, FUJIKIN, LETLOK HAMLET, SUPERLOK SLOK, OLIVER, ANDERSON GREENWOOD, NUPRO, BAUMER, HOKE, PGI, BALON, HYLOK, UNILOK, KEROTEST, ASHCROFT, WIKA, ARMATHERM, SIKA, SCHUH, ANDERSON,SAKAI TUBING, SANDVIK TUBING, ETC.

Divisi Minyak bumi dan Gas alam:

KATUP VALVE, GATE VALVE, WAFER CHECK VALVE, SWING CHECK VALVE, BALL VALVE, GLOBE VALVE, Y STRAINER, BUTTERFLY VALVE, SAFETY RELIEF VALVE, FOOT VALVE, STEAM TRAP,UNION HAMMER, COUPLING, BAND, TOOLS, STUD BOLT, GREASE, TOOLS, STUDBOLT, CLAMP HYDRANT
Brand sebagai berikut : FMC, DEMCO, RIDGID, VICTAULIC COUPLING, BAND-IT BAND, GLT VALVE, GBA VALVE, DIE ERSTE-GERMANY, BALON-USA, CRANE, FISHER, TOYO, TOKICO, MARTIN DECKER, FARRIS, ELORA, PROTO, KITZ VALVE, HONEYWELL VALVE, FILL RITE METER, SPIRAX SARCO, MARKAL PAINT STICK,LUFKIN,MOORSIDE, KLINGER,ETC.

RIGGING EQUIPMENT :

WIRE SLING/KAWAT SLING,TURNBUCKLE/JARUM KERAS, WIRE ROPE CLIP, EYE HOOK, HOOKS, EYE BOLT, TAKEL/CHAIN BLOCK, LEVER BLOCK, TIRFOR, VERTICAL CLAMP, HORIZONTAL CLAMP, BEAM CLAMP, WIRELOCK, CLOSE/OPEN OPEN SPELTER SOCKET, FIST GRIP ETC, WEBBING SLING, RATCHET LASHING
Brand sebagai berikut : CROSBY, YALE, KONDO, GUNNEBO, JOHNSON, KISWIRE, DSR, MANHO, BLUESTRAND, SPANSET, FISCH,THIEL,PEWAG, KONDOTECH,VANBEST GREEN PIN,VITAL ETC.

Divisi Valve Air :

GATE VALVE, WAFER CHECK VALVE, SWING CHECK VALVE, BALL VALVE, GLOBE VALVE, Y STRAINER, KNIFE GATE VALVE, FLEXIBLE RUBBER JOINT, BUTTERFLY VALVE, SAFETY RELIEF VALVE, FOOT VALVE, ANGLE VALVE, BUCKET STEAM TRAP, STEAM TRAP, MOTORIZED VALVE, FLOATING VALVE
Brand sebagai berikut :  TOYO VALVE,KITZ VALVE INDONESIA, GALA VALVE INDONESIA, YONE VALVE INDONESIA, TC, TW, DOUBLE LIN, TOZEN VALVE, MIZU, ASAHI VALVE, K BRAND, BAMBOO VALVE, SANKYO VALVE, TL , TLV, 317 VALVE, ROXMON, ARITA, KVC, HISEC VALVE,ONDA VALVE,DIAPHRAGM VALVE, ELECTRIC ACTUATOR VALVE, BOWLING VALVE, ARI ARMATUREN, TH VALVE, NITTO COUPLER

Flange dan Fitting

- JUAL FLANGE MURAH, SLIP ON FLANGE, WELD NECK FLANGE, BLIND FLANGE, RTJ FLANGE JIS 10K, ANSI 150, ANSI 300, ANSI 600, MATERIAL; CARBON STEEL, SS 304, SS316
- TEE, ELBOW, CONCENTRIC REDUCER,ECCENTRIC REDUCER,TEE REDUCER,CAP, UNION/WATERMUR, ETC ; GALVANIS, CARBON STEEL, SS304, SS316 10K-6.000PSI

Grease dan Chemical

Brand sebagai berikut : MAGNAFLUX, LOCTITE, DEVCON, DOW CORNING, BAKERLOK, WIRELOCK, SHELL GREASE, WD-40, CLIMAX GREASE GUN, VALTEX, LPS, CRC, CNC, THREEBOND, GOJO, PERMATEX, MOLYKOTE ETC
For More Info Contact Us :MITRA GLODOKHARCO GLODOK LANTAI UG BLOK A NO.48Phone  : 6221-2268 5272 / 6221-2268 5273Mobile : 0812-8325-3259 dan 0815-1743-3936 (WA)Email  : mitraglodok@yahoo.comWebsite : www.valveflangeglodok.com
 
  ","
              HARCO GLODOK LANTAI UG BLOK A NO.48            ",Jakarta Barat,DKI Jakarta,+62 812-8325-3259,+62 815-1743-3936,None
PT. Metalindo Prima Engineering,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
Pt. Metalindo Prima Engineering Perusahaan kami bergerak dibidang peralatan Penukar Kalor sejak th. 1992
Perusahaan kami adalah spesialis kontraktor Pendinginan dan fabrikator. Kami fabrikasi disesuaikan Berdasarkan Permintaan untuk Peralatan Heat Transfer. I. Produk Pabrication kami meliputi: Water Chiller

a. Air Cooled Chiller ( Scroll ; Reciprocating ; Screw )
b. Water Cooled Chiller ( Reciprocating ; Screw )
c. Heat Pump ( Air To Water ; Water To Water ; Air To Air )
d. Brine Chiller
e. Ice Bank
f. Absorption Chiller - Single Stage ; Two State - Direct Fire - Waste Heat

2. Split Duct & Packaged 3. Air Handling Unit ( AHU ) 4. Humidifier & Dehumidifier 

a. Cooling With Reheat Coil ( Dehum )
b. Desiccant System ( Dehum )
c. Air Atomizing Spay ( Humid )
d. Steam Spay ( Humid )

5. Heat Exchanger ( Tubular Heat Exhanger )

a. Shell And Tube
b. Air Cooler / Air Heater ( Gas Cooler ; Inter Cooler ; Condenser ; Evaporator ; Heat Exchanger )

6. Heat Recovery 

a. Economizer ; Wall Tube
b. Waste Gas Heat Recovery
c. Refrigerant Hot Gas Heat Recovery
d. Air To air Heat Recovery ( Rotary Type ; Ventilation Heat Recovery Type )

7. Fin Tube a. Circular Fin Tube b. Plate Fin Tube c. High Frequency Welded Fin Tube ( Solid ; Serrated ) d. Stud Fin Tube 8. U Tube II. Retubing Heat exchanger III. Mechanical & Electrical Design & Installation * Pasar kami di Industri seperti: Industri Kimia, Industri Makanan, Farmasi, dan Industri Minuman Proses, Oil and Gas, Hotel, Rumah Sakit dan Industri berbagai lainnya. ","
              Jl. KH. Zaenal MustafaNo.17Tlp. 087871073028            ",Rawa Bunga Jatinegara,DKI Jakarta,+62 812-1207-0575,None,None
CV.TUGU PERMATA,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              CV.TUGU PERMATA adalah perusahaan yang bergerak di bidang penyediaan Alat Safety atau Perlengkapan Safety, antara lain : Safety Helmet, Safety Shoes, Hand Glove, Body Harness, Rubber Cone, Convex Mirror, Road Barrier, Safety Glasses, Earplug, APAR, Hand Metal Detector, DLL.Kami Juga Menyediakan ALat Kebersihan,Kawat Loket Dan Besi Rak Siku Lobang.            ","
              CV.TUGU PERMATAGedung Mega Glodok Kemayoran ( MGK ) Lantai GF Blok C5No.03Jl.Angkasa Kav B-6 Kemayoran,Jakarta Pusat.Telp : ( 021 ) 29070470 Email : tugupermata@yahoocoid""For Response : WA : 081384722205 / 081906808999""            ",Kemayoran Jakarta Pusat,DKI Jakarta,08138422205,None,None
pt.inti karya karisma,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              PT.INTI KARYA KARISMA adalah suatu perusahaan dagang yang berkembang sangat pesat, khususnya dalam bidang penyediaan barang dan alat - alat untuk kebutuhan industri yang ada di Indonesia, meliputi bidang Valev - Valev, Automation System dan Electrical Components Seperti : PNEUMATIC & HYDRAULICS : SMC, KOGANEI, CKD, KURODA, TAIYO, TACO, ROSS, AIRTAC, TOYOOKI, AUTOGIKEN, DAIKIN, UCHIDA, YUKEN, NOK F- TEC, FUJIKURA, JUNRON, MARUHA, NACHI, SHINDENGEN, MAC, ERACON ( NEW ERA ) PISCO, KONDOH, FOTEK, CHANTO, PNEUMAX, SANG- A, MAC, NUMATICS, MYOTOKU, AURORA CONVUM, KONAN, FUJI SEIKI, KINGSTON, JUNRON, KCC, YPC, BIMBA, FABCO- AIR Etc. CLUTCH & BRAKE ELECTROMAGNETIC : OGURA, SHINKO, OSAKI DENGYOSA, SUNTES, MITSUBISHI, AIRFLEK, PLANOX, MIKKI PULLEY, STROMAG, GUMMI, FAWICK, EATON, AUTOGARD, STEARN, ORTLINGHAUS, SIME, BINDER, COREMO, ANTEC, PINTS BAMAG, WARNER, MAYR, AIR CHAMP ELECTRIC & MOTOR : MITSUBISHI, YASKAWA, FUJI ELECTRIC, HITACHI, TOSHIBA, NIKKI DENSO, TSUKASA, TAMAGAWA SEIKI, NISSEI, OGURA, OMRON, RORZE, SANYO DENKI, SAWAMURA, TAMAGAWA SEIKI, ORIENTAL, VEXTA, PANASONIC, YAMATAKE, SHINKO, SHIMPO, NIDEC, MIKI PULLEY, ITOH, MAKISHINKO, TSUBAKI, PATLITE, USHIO, IDEC IZUMI, HANYOUNG, PHILIPS, OSRAM, TOYO FAN, TDK, KOINO, ALPS, NIKKAI ( NKK ) SENSOR & CONTROLS : OMRON, SUNX, SHINKO, KEYENCE, RIKEN, NATIONAL, YAMATAKE, SEEKA, HONEYWELL, IFM, KOYO, EUROTHERM, PEPPERL+ FUCHS, BALLUFF, PILZ, SICK, TURCK, DATASENSOR, TAKENAKA, IDEC IZUMI, KOINO, TOYO , NIPPON AUTOMATION POWER SUPPLIES : COSEL, NEMIC LAMBDA, OMRON, MATSUSHITA, MEAN WELL, ASTEC, MURR, SPELLMAN, ZENTRO, XP Power Supplies COOLANT PUMP : MITSUBISHI, NIPPON OIL PUMP, FUJI ELECTRIC, TERAL TROCHOID PUMP : NIPPON OIL PUMP, FUJI, MITSUBISHI BEARING : THK, IKO, NSK, NB, NMB, EZO, KURODA, SAMICK, HIWIN, NTN Etc TEMPERATURE CONTROL : RKC, TOHO, SHIMADEN, FUJI ELECTRIC, HONEYWELL, ASAHI KEIKI, YOKOGAWA, AMETEK, DYWER, TESCOM, SHIMAX, OPTEK Keuntungan dari pelayanan kami adalah sbb: Untuk permintaan penawaran harga silahkan e- mail ke : PT.INTI KARYA KARISMA Hp : 081286783132, 081218651189 Tlp : 021- 50408997 E- mail : pt.intikaryakarisma@ yahoo.co.id            ","
              Mega Glodok Kemayoran            ",Jakarta,DKI Jakarta,+62 812-8678-3132,None,None
SINAR UTAMA GROUNDING,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
SINAR UTAMA GROUNDING adalah perusahaan penyedia Barang & Jasa Instalasi LIGHTNING PROTECTION ( Penangkal Petir ) , GROUNDING SYSTEM ( Sistem Pertanahan), EXOTHERMIC WELDING (CADWELDING) dan CATHODIC PROTECTION.

GROUNDING SYSTEM :

SUPPLY :

Ground rod, Copper Rod, Copper Bonded Rod, Copper Clad Steel, Grounding Elektrode, Earthing Rod
Grounding Kabel, Kabel NYA, Kabel Coaxial 2 x 35mm, Kabel Coaxial 1 x 50mm, Kabel Coaxial 1 x 70mm, Kabel BC, Bare Copper Conductor, Kabel Aluminium : Kabel Aaac atau Kabel A3C, KAbel AaaCS
Ground Rod Clamp, Grounding Clamp, Klem Grounding, Rod Coupling, Grounding Connector, Driving Stud, Drilling Stud, Ground Clamp type U Bolt, Ground Rod Clamp 3 Conductor, Ground Rod Clamp 2 Conductor, Ground Rod Cable Clamp
Parallel Clamp, Earthing Clamp, Single Clamp, PG Clamp, Splitbolt Connector, Earthing Clip, Pipe Clip, One Hole Cable Clip, Double Clamp, C Compression Cable, C Clamp, C Connector, C Cleeve Connector
Earthing Pit, Inspection Pit, Grounding Bak Kontrol, Concrete Inspection Pit
Gem Erico, Ground Enhacement Material, GAF (Ground Augmentation Fill), Sanearth Sankosha, Bentonite, Semen Grounding, Semen Konductive, Reslo LPI, Grip 10 LPI
Lightning Event Counter Erico (LEC Erico), Lightning Strike Recorder (LSR LPI), Sky Counter, Lightning Counter Fatech, Lightning Counter Telebahn
Terminal Busbar, Copper Busbar, Copper Tape, Aluminium Tape, Earting Bar, Plat Tembaga
Transient Earth Clamp (TEC-100 LPI), Potential Equization Clamp (PEC-100 Erico), Spark Gap Telebahn, Spark Gap Dehn
Bonding Jumper, Flexibel Copper Braid, Flexibel Busbar, Terminal Lug, Cable Lug, Shoen Cable, Cable Ties, Kabel Marker, Marker Strip, 


LIGHTNING PROTECTION

SUPLLY :

Penangkal Petir Erico System 3000 Dynasphere MK-IV, Penangkal Petir Kurn, penangkal Petir Thomas, Penangkal Petir Gent, Penangkal Petir Flash Vectron, Penangkal Petir Indelec Prevectron, Penangkal Petir Evo Franklin, Penangkal Petir Viking, Penangkal Petir Current, Penangkal Petir Noeflash, Penangkal Petir Bakiral, Penangkal Petir Zeus, Penangkal Petir EPI Guardian, Penangkal Petir Stormaster Ese
Tombak Penangkal Petir, Penangkal Petir Conventional, Air Terminal Splitzen, Air Rod Terminal, Air Terminal Base, Air Base, Ridge Saddle, Saddle Plate
DC Tape Clip, Clamp Cable Cross, Square Tape Clamp, Tee Clamp, Disconnecting Link, 


EXOTHERMIC WELDING


Exothermic Mould, Moulding, Moulding Cadweld, Mouding Erico, Moulding Kumwell, Moulding Furse, Moulding Indoweld, Graphite Mould
Exothermic Powder, Powder Mesiu, Mesiu Cadweld, mesiu Erico, Catridge Powder, Weld Metal Powder, Powder Mesiu Furse, Pwder Mesiu Kumwell, Thermoweld
Handle Clamp Cadweld, Handle Clamp Erico, Tang Moulding, Penjepit Moulding, Handle Clamp Kumwell, Handle Clamp Furse
Mould Brush, Cable Cleaning Brush, Scrapper, Gas Torch, Torch head, Torch Gas, Flint Gun Erico, Flint Ignitors, Pemantik
 ","
              Jl. Utan Kayu Raya No. 49C, Utan Kayu UtaraMatraman - Jakarta Timur            ",Matraman - Jakarta Timur,DKI Jakarta,+62 813-1010-5021,None,None
